"title","rating","date","text","route","scope","class"
"Emergency exit chairs","50","Desember 2017","Pelayanannya sangat ramah dan sangat membantu. Pada awal penerbangan dari Denpasar Bali ke Kuala Lumpur saya membayar 2 orang untuk dapat duduk di emergency exit di nomer 14 masing2 seharga Rp 120.000,- karena suami memiliki kaki yg panjang sehingga tidak nyaman duduk di kursi economi biasa. Ketika kembali dari Kuala Lumpur ke Denpasar Bali saya beruntung mendapatkan free duduk di emergency exit karena pada saat itu tempat duduk di nomer 14 kosong Terimakasih Air Asia","Kuala Lumpur - Denpasar","Asia","Economy"
"Masih Murah","50","November 2017","Air Asia adalah maskapai Lowcost yang sangat cocok dengan backpaker . Apalagi Air Asia sering Promo Free seat . Proses Checkinnya cepat bisa melalui aplikasi, dan keunggulanya bisa membeli bagasi secara terpisah. Pembayaranya juga mudah...","Jakarta - Kuala Lumpur","Southeast Asia","Economy"
"Masih termurah","50"," ","Maskapai low cost membuat semua orang bisa terbang. Kali ini dapat random seat dengan posisi duduk paling belakang. Walau duduk paling belakang, nyampe nya bareng kok dengan paling depan.. Sampai saat ini cukup puas dengan harga yang di tawarkan oleh air asia beserta pelayanannya.","Medan - Penang","Southeast Asia","Economy"
"Air Asia 'Now Everyone Can Fly'","40","April 2017","Air Asia adalah pesawat yang selalu saya pakai selama backpacking, nyaman dan sangaat sangaat cocok bagi para backpacker.","Jakarta - Beijing","North Asia","Economy"
"Air Asia Indonesia","40","November 2017","Keterlambatan diakibatkan pesawat telat datang. dan harus menunggu proses penumpang turun dan pesawat disiapkan. Delay diperparah dengan antrian take off selama 40 menit","Jakarta - Yogyakarta Region","Domestic","Economy"
"Sangat cocok untuk kantong backpacker","50"," ","Aku pertama kali naik maskapai Air Asia pada bulan mei 2017 terbang dari palembang ke kuala lumpur. Berbekal tiket free seats ketika itu. Alhamdulillah penerbangan lancar dan aman. Air asia hingga saat ini adalah maskapai yang paling sering aku gunakan untuk keluar negeri karena harga tiketnya sangat terjangkau dan sangat cocok untuk kantong backpacker.","Palembang - Kuala Lumpur","Southeast Asia","Economy"
"Air Asia (terbang murah berkualitas)","40","Januari 2017","Saya suka traveling. Tempo hari saya berkunjung ke Malaysia untuk Training disana. Beberapa hari saya cari tiket yang harga nya miring. Dan alhamdulillah dapatlah tiket Maskapai Air Asia. Pas diperjalanan, ya walaupun ekonomi pun fisik di dalam bersih, trus ramah para pegawainya juga menyambut kami dengan senyum ramah ketika baru masuk kabin. Penjelasan keamanan juga baik, trus tempat duduk e nyaman, . Pokoknya santai didalam itu...PP akhirnya saya memutuskan utk naik Air Asia. Hemat dikantong, aman dijalan, semoga juga slalu aman lah...aminn","Yogyakarta Region - Kuala Lumpur","Southeast Asia","Economy"
"Pesawat yang cukup nyaman","40","September 2017","penerbangan nyaman , kru baik dan ramah , tidak delay , kondisi kabin bersih , beberapa kali pakai pesawat ini puas , hanya sekarang harga cukup mahal tidak low cost lagi","Bandung - Singapore","Southeast Asia","Economy"
"Murah dan Berkualitas","50","Februari 2017","saya sudah beberapa kali melakukan perjalanan liburan dengan maskapai Air Asia, karena banyak promonya dan murah. Meskipun murah tetapi berkualitas. Senang deh terbang bersama Air Asia. Banyakin promo promonya ke lebih banyak destinasi wisata yah..","Medan - Kuala Lumpur","Southeast Asia","Economy"
"Penerbangan murah yang sangat bagus","40","April 2017","pengalaman pertama yang sangat berkesan... mendapatkan harga promosi yang cukup murah, pelayanan bagus, tepat waktu dan rasa aman selama penerbangan.","Yogyakarta Region - Singapore","Southeast Asia","Economy"
"Tepat waktu tanpa delay","40","Desember 2017","Saya menggunakan maskapai air asia tgl 02 des utk penerbangan jogja jakarta jam 23.25..untuk proses check in cepat jam 20.30 sudah bisa check in tanpa masalah..jam 23.10 sudah mulai masuk di pesawat jam 23.25 benar2 sudah mulai take off pelayanan semua oke..walau sudah malam pramugari tetap menjalankan tugas dengan sangat baik..banyak penumpang yg pasti sudah kelelahan karena jam penerbangan terakhir..tapi pramugari tetap sigap di dalam pesawat ada bayi juga dan langsung diberikan arahan ke ibu bayi tsb. So far so good utk pelayanan dan ketepatan waktu penerbangan","Yogyakarta Region - Jakarta","Domestic","Economy"
"smooth and comfort","40","April 2017","penerbangan baik, tidak ada delay, landing dengan smooth, pramugari ramah dan cukup membantu, nice!!","Jakarta - Denpasar","Asia","Economy"
"Pilihan no.1","40","Juni 2017","Biarpun murah , teteppp pelayananan memuaskan, ketepatan waktu yang baik, untungnya selama naik belum pernah delay..thank u airasia, now everyone can fly :)","Jakarta - Singapore","Southeast Asia","Economy"
"Pengalaman luar biasa terbang ke KL DietEnak.com","50","Mei 2017","Saya melakukan perjalanan bisnis HERBALIFE ke Bangkok via KL menggunakan QZ-600 Mei 2017 lalu. Pramugari yg ramah & menyenangkan. Untuk budget airline ini pengalaman yang menarik, masih bisa memanfaatkan free bawaan kabin. Dan kita membeli apa yg diperlukan saja. Nice trip. Thank You AirAsia DietEnak.com","Yogyakarta Region - Kuala Lumpur","Southeast Asia","Economy"
"Maskapai Penerbangan Favorite","50","Oktober 2017","salah satu Maskapai Penerbangan favorite saya, dari domestik sampai international, disamping sering ada promo, pelayanan nya cukup memuaskan","Jakarta - Seoul","North Asia","Economy"
"AIR ASIA still the best low cost carrier","40","Januari 2017","sejauh ini selalu menjadi maskapai favorit karena sering mendapat harga promo yang sangat low rate, friendly staff","Jakarta - Bangkok","Southeast Asia","Economy"
"Maskapai Backpacker Nomor 1","50","Desember 2016","Pertama kali menggunakan Air Asia adalah untuk perjalanan backpackeran ke Malaysia dan Singapura. Sebelumnya saya tidak menyangka bahwa ternyata travelling ke luar negeri tidak perlu menggunakan budget yang besar. Air Asia, dengan penerbangan low fare nya, sangat membantu mengurangi budget perjalanan secara signifikan. Dan tentu saja layanan penerbangaannya tidak murahan. Tahun depan saya sudah merencanakan travelling ke Thailand, dan tentu saja dengan menggunakan Air Asia. Bravo","Yogyakarta Region - Kuala Lumpur","Southeast Asia","Economy"
"Terbang dan dapatkan reward !!!","40","Juni 2017","Ini maskapai penerbangan yang paling saya sukai, karena disaat kita melakukan penerbangan kita akan mendapatkan reward point yang dapat kita kumpulkan dan dapat kita tukar dengan penerbangan gratis hahahaaaa. harganya murah delay juga jarang ajiib dah ini maskapai paling favorit kalau pulang meskipun penerbangna dari bandung ke surabaya sudah tidak ada lagi tapi via jakarta masih bisa. hahaaa","Surabaya - Jakarta","Domestic","Economy"
"Penerbangan Pertama Dengan Airbus A320 Air Asia","40","November 2017","Penerbangan yang menyenangkan ersama Air Asia membawa rombongan ANAK NAKA SMK Perhotelan PHT CIanjur.Sebuah pengalaman pertama terbang bagi mereka,rombongan anak anak berjumlah 20 orang.kami bisa merasakan kenyamanan terbang dengan type A320-200 Airbus.thx Air Asia","Jakarta - Denpasar","Asia","Economy"
"Perjalanan Medan - Penang","50","November 2017","Penerbangan pertama bersama keluarga yg sangat menyenangkan dan dimana penerbangan yang tepat waktu, menyenangkan dan murah bukan murahan.","Medan - Penang","Southeast Asia","Economy"
"Best Budget Airlines","40","September 2017","Penerbangan Air Asia lebih cocok untuk jarak dekat karena jarak antar kursinya yang sempit. Namun untuk young traveler sangat membantu karena harganya yang murah.","Jakarta - Seoul","North Asia","Economy"
"Kenyamanan Air Asia","50","Oktober 2017","Pramugari yang ramah dan jadwal yang selalu on schedule membuat saya senang berpergian menggunakan Air Asia Indonesia","Jakarta - Balikpapan","Domestic","Economy"
"Ramah","30","Februari 2017","Kami rombongan 20 orang, ternyata 1 orang gagal berangkat karena terlambat, ybs tetap berangkat menggunakan maskapai lain, seharusnya pesanan makanan karena 1 kode booking menjadi hak kami, ternyata tidak berikan. Refund airport tax harus melalui website seharusnya hal ini diinformasikan kepada rombongan. jadi rugi 2 X","Surabaya - Hong Kong","Asia","Economy"
"Jalan jalan Lihat Budha ke Bangkok","40","Desember 2016","Pertama kali saya terbang ke LN dengan menggunakan maskapai ini, kenapa saya memilih maskapai ini,karena harga sangat terjangkau","Jakarta - Bangkok","Southeast Asia","Economy"
"Back to Yogya","50","Oktober 2017","Penerbangan yang sangat mengesankan , pramugarinya ramah2, serta promo fixed dan nol pointnya woww, luar biasa penerbangan ini,,","Medan - Yogyakarta Region","Domestic","Economy"
"Trip ke Bangkok","40","Agustus 2017","Agustus kemarin papa saya tertahan di imigrasi karna kehilangan kartu imigrasi. karna mama sdh masuk duluan ke dalam pesawat dan sdh menginfokan ke petugas bahwa papa saya tertahan, dan saya sdg membantu papa saya di kantor imigrasi kami masih ditunggu, dan petugas masih tetap ramah kepada kami. thanks AA","Jakarta - Bangkok","Southeast Asia","Economy"
"Penerbangan yang mengesankan","50","September 2017","Penerbangan menggunakan airasia adalah sebuah kebiasaan, dikarenakan harga yang kompetitif dari penerbangan local sampai international.","Jakarta - Denpasar","Asia","Economy"
"Back to Bali","40","September 2017","Kembali pulang ke Bali setelah berlibur di Singapore bersama keluarga kecil kami. Penerbangan ditempuh dengan waktu kira-kira 2,5 jam. Pelayanan staf kabin yang memuaskan dan ramah terutama pada anak-anak kami.","Singapore - Denpasar","Asia","Economy"
"Goes to Singapore","50","September 2017","Penerbangan pagi bersama keluarga. Cuaca yang cukup cerah dalam penerbangan Bali - Singapore. Pelayanan staf air asia cukup memuaskan, terutama di kabin pesawat. Makanan yang kami pesan cukup lezat dan disukai oleh anak-anak kami.","Denpasar - Singapore","Southeast Asia","Economy"
"Patner jalan-jalan murah ke LN","50","April 2017","Air Asia membuat saya ketagihan untuk jalan-jalan ke luar negeri, dengan tiket murah dan sering ada promo, jalan-jalan ke luar negeri bukan hanya mimpi.","Medan - Bangkok","Southeast Asia","Economy"
"My favorite budget flight ever","40","Desember 2016","Airasia selalu bisa ""memaksa"" saya untuk liburan murah tapi mengasyikan. Terima kasih sudah menciptakan budget flight ini.","Jakarta - Singapore","Southeast Asia","Economy"
"Penerbangan yg paling mengecewakan","10","Oktober 2017","Kami sudah terlalu sering terjebak dgn Ticket Promonya. Murah, jauh2 hari bookingnya. Tapi setelah dkt waktunya malah penerbangannya DIBATALKAN. Refundnya berbelit2 dan memakan waktu berbulan2. Beberapa kali kami dirugikan krn sudah booking & bayar hotelnya. Dan kita tidak bisa klaim kerugian ke asuransinya (Tune protect). Anda boleh semula berfikir ticketnya murah. Tapi mungkin juga akhirnya jadi lbh mahal dan menjengkelkan","Kuala Lumpur - Melbourne","International","Economy"
"Penerbangan low price","50","Mei 2017","Penerbangan yang sangat nyaman, lumayan mulus selama perjalanan kurang lebih hampir 3 jam, harga yang diberikan sangat-sangat low price. yang utamanya sih bagasi aman tanpa ada lecet sikit pun, itu salah satu yang harus dipikiri dalam memilih maskapai","Medan - Yogyakarta Region","Domestic","Economy"
"Menghabiskan malam bersama airasia","50","Juni 2017","Penerbangan selama kurang lebih 3 jam bersama airasia tidak lah dpat terlupakan. Pengalaman yang sangat menarik bagi saya. Saya dijadwalkan berangkat dari Yogyakarta pada pukul 7 malam, Tetapi, penerbangan ditunda selama kurang lenih 30 menit, saya mengira pesawat yang dijadwalkan tiba di Medan pukul 10 akan terlambat. Nyatanya, peswat malah lebih cepat sapai dibandingkan yang saya perkirakan. Pemandangan di satas pesawat pada saat malam hari sungguh menakjubkan. Saya tidak akan pernah menyesal menggunakan airasia.","Yogyakarta Region - Medan","Domestic","Economy"
"pengalaman terbang malam bikin traveling gak kerasa capek","50","April 2017","dan ini beraaasa backpacker beneraannnn hemat luar dalammm :)) flying attendance nya ramah ramah juga :) ini rekomendasi banget buat yang budget minim dan sya juga udah booking lagi neehh buat ke manca negara di akhir tahun ini juga :)","Jakarta - Denpasar","Asia","Economy"
"murah dan pelayanan yang memuaskan","30","September 2017","pertama kali trip k luar negri karena promonya yang super. 300rbuan udah dpt PP Jakarta-KL. baca reviewan dari orang lain katanya meals air asia cukup rekomen, akhirnya saya pesan nasi lemak pak nasser. rasanya emang pas banget. cocok lah ama lidah indonesia. klo naik air asia wajib pesen nasi lemak ini ya . :)) oh iya pramugarinya ramah ramah dan gak segan untuk bertanya keperluan penumpang.","Jakarta - Kuala Lumpur","Southeast Asia","Economy"
"Pelayanan memuaskan","40","Oktober 2017","Pertama kali terbang ke luar negri dengan maskapai airasia ada rasa nggak nyangkan ini beneran atau nggak ya pas masuk di sambut dengan senyum ramah pramugari sempet susah nyari tempat duduk karna baru pertama naik pesawat tapi akhirnya ketemu berkat pramugari yang menawarkan diri untuk membantu","Denpasar - Bangkok","Southeast Asia","Economy"
"The First Time with Airasia","50","April 2017","Untuk pertama kalinya naik airasia, lumayan deg-deg kan sih. tapi nyaman. biasanya kalau naik pesawat pas mau take off pasti jantungan luar biasa tapi kemaren pas terbang bersama airasia ga terlalu. diatas aman banget kayak ga sedang naik pesawat. yg biasanya ga bisa tidur dipesawat ehh kemaren pulang pergi jakarta bangkok bisa tidur dengan pules. susunan tempat duduknya juga bagus ga terlalu mepet dengan yg depan. banyak ruang dan agak longgar. top deh. thank you airasia uda buat pengalaman terbang pertama bersama airasia jadi menyenangkan.","Jakarta - Bangkok","Southeast Asia","Economy"
"senyum ramah air asia","40","Mei 2017","ini pertama kalinya keluar negeri dengan air asia, ternyata pelayanannya ramah dan menyenangkan, saat ada pramugara yang melihat saya agak nervous, dia langsung menawarkan teh manis hangat agar saya lebih relaks. thank you air asia","Jakarta - Singapore","Southeast Asia","Economy"
"Maskapai Favorit","50","Agustus 2017","Layanan Air Asia semua tujuan kayanya wajib diacungi jempol deh! Selalu puas banget terbang sama Air Asia. kaya ada 'magic'nya hahaha selalu terbang sama Air Asia terus. Pengalaman Check-in selalu mulus lewat web check-in jadi ga usah buru-buru kalo macet dijalan. harganya selalu pas di dompet dan yang penting selalu tepat waktu. kabinnya juga oke banget, mewah haha yang paling disuka setiap terbang ya makanannya enak banget! ga senengnya ya bikin boros pengen liburan hahaha","Jakarta - Padang","Domestic","Economy"
"Maskapai paling mantap","50","September 2017","Maskapai favorit setiap mau pergi kemana pun. setiap buka aplikasi tiketing yang dicari paling pertama ya Air Asia","Yogyakarta Region - Jakarta","Domestic","Economy"
"Harga Mumer Pelayanan Baik","50","Maret 2017","Harga yang tiada duanya karena pengalaman saya dapat tiket gratis cukup bayar pajaknya saja jadi PP Surabaya Kuala Lumpur cuma 300rb rupiah. Pengalaman yang sangat membahagiakan. terima kasih banyak air asia karena memberikan saya kesempatan untuk berlibur di luar negri dengan tiket pesawat PP seharga tiket kereta api Malang Jogja .... SO excited ..... Delay Tidak terlalu lama dan i loved this Air Asia","Surabaya - Kuala Lumpur","Southeast Asia","Economy"
"Penerbangan Low Budget dengan pelayanan Business Class, Istimewa...","50"," ","Tak henti-hentinya bertanya dalam hati, jika hanya dengan kocek 300an ribu rupiah bisa naik penerbangan dengan kualitas kelas bisnis, kenapa maskapai lokal yang jualan di negeri sendiri tidak bisa lebih murah dari maskapai Airasia? Harga lebih mahal tapi pelayanan jauh dibawah Airasia ditambah sering delay. Pengalaman naik Airasia saat saya ulang tahun, saya merasa dilayani tidak baik, tidak seperti biasanya. Ternyata semua itu skenario flight crew kasih kejutan ulang tahun buat saya in the sky.. saat co pilot lupa namanya, mengucapkan selamat ulang tahun spesial buat saya dari speaker dan saya harus nyanyi di depan penumpang. Sungguh kejutan luar biasa yang tidak saya dapatkan dari penerbangan lain. Bahagia dan merasa dihargai.  Fasilitas online check-in sangat membantu saya, terutama ada fitur boarding dengan QR code yang tentunya paperless banget. Tampilan di web juga eazy access banget dan user friendly. Jika terjadi keterlambatan saya pernah di sms 3 hari sebelum jadwal terbang. Luar biasa terjadwal dengan baik.  Terima kasih Airasia telah menjadi mitra terbang terbaik saya. Maju terus, tambah lagi donk tripnya ke kota-kota lain di Indonesia. Dan jangan lupa sering-sering saja final call 0 point untuk penerbangan domestik, jangan luar negeri terus :)  Tips : manfaatkan bigdeal untuk mengumpulkan poin, dan final call untuk terbang lebih murah. Buka terus airasia.com untuk lihat promo atau newsletter di email Anda.","Jakarta - Yogyakarta Region","Domestic","Economy"
