title,rating,date,text,route,scope,class
Low budget airplane,30,Desember 2017,"Lion air, maskapai yang menerapkan konsep low cost carrier atau harganya murah. Tapi karena murah, servicenya kurang, tidak ada makan/minum, seringkali delay, penerbangan terahir saya bandung -yogya delay 1 jam dengan alasan operasional, tapi kalau kita yang terlambat langsung tiket dianggap hangus, dan kadang pilotnya kalau mendarat tidak mulus. tapi kalau melihat dari harga dan banyaknya pilihan rute, membuat lion air bisa jadi alternatif pilihan walaupun kalau untuk orang yang berduit hanya menjadi pilihan terakhir",Bandung - Yogyakarta Region,Domestic,Economy
Maskapai Pilihan Terakhir,20,Nov-17,"Maskapai ini terkenal dengan keterlambatannya. Ketika menggunakan maskapai ini, anda maka persiapkan waktu anda minimal 2 jam karena kemungkinana besar pasti akan delayed. satu2nya kelebihan maskapai ini adalah rutenya yang hampir ke pelosok Indonesia. Semoga kedepannya Lion Air dapat membenahi diri.",Medan - Aceh,Domestic,Economy
Alhamdulillah On Time,30,Nov-17,"Sempat khawatir akan mengalami delay, terlebih ini pengalaman pertama saya pakai masakapai Lion Air. Alhamdulillah ketakutan saya hilang karena jadwal penerbangan saya ON TIME!",Jakarta - Jambi,Domestic,Economy
Telat dan telat,20,Maret 2017,"Setelah harus delay selama 6 jam, dan harus merasakan kondisi penerbangan yang tidak nyaman. Mungkin faktor cuaca tapi kemungkinan kehandalan pilot perlu dipertajam lagi",Jakarta - Kendari,Domestic,Economy
ngerasain juga delay nya,20,Oktober 2017,"bbrp kali pakai Lion gk prnh delay, pas trakhir kmren pake delay gk tanggung2 smpe 5 jam, klo dibilang murah gk jg seh soalnya bedanya cuma 100rbuan sm yg lbh bagus, cuma krn lion pilihan flight nya banyak jd itu yg mau gk mau kita harus pakai.",Makassar - Denpasar,Asia,Economy
Lion Air yang Memang Lain,30,Sep-17,"Flight 19:10, Pukul 16.00 sudah ada di Bandara Soetta, Tunggu ke tunggu pukul 17. sudah boarding pass nunggu di terminal bandara khusus penumpang lion,. Eh ada pengumuman delay ke 1 Pukul 20.00, Berubah lagi delay ke 2 pukul 21.00, delay 3 pukul 22.00 baru ada pesawat,",Jakarta - Medan,Domestic,Economy
KALI PERTAMA TANPA DELAY,40,Oktober 2017,"Kali pertama tanpa delay di maskapai Lion Air ini seperti sesuatu yang luar biasa. Karena biasanya delay.  untuk kelas ekonomi di Lion Air jurusan Surabaya - Balikpapan ini, pelayanannya tidak jauh berbeda dengan citilink, sriwijaya, dll. Hanya bedanya: 1. Lion Air tidak bisa pesan makanan seperti citilink dan airasia. 2. Lion Air tidak ada layanan meal dan minuman gratis di pesawat seperti di Garuda Indonesia atau di Sriwijaya. 3. Lion Air tidak ada kelas bisnis. 4. hati hati dengan bagasi karena banyak kejadian obrak abrik bagasi oleh kru darat bagian bagasi. termasuk saya mengalami percobaan membuka koper bagasi saya.  Kelebihannya: TIKETNYA LEBIH MURAH DARI MASKAPAI LAIN. Kecuali peak season (harga sama).  Banyak berbenah ya terutama jangan suka Delay dan Kru daratnya jangan suka ""ngutil"" bagasi orang.",Surabaya - Balikpapan,Domestic,Economy
Takjub,30,Januari 2017,"Saya naik Lion Air Januari 2017 mau ke Sumba melalui Denpasar, saya heran kenapa nomer duduk saya 3K ....ternyata saya naik pesawat jenis airbus 320 !! Tapi semua tempat duduknya ekonomi dari depan sampai belakang...berangkatnya tepat waktu karen ini penerbangan pertama jam 6 pagi....entah kalau penerbangan lebih siang.",Jakarta - Balikpapan,Domestic,Economy
Flying without wings,50, ,"Flight pagi dengan lion air dari jakarta (CGK) ke denpasar jam 5.30 di terminal 2. Take off tepat waktu jam 5.30 dan para penumpang lain juga tepat waktu tidak ada yg final call, itu membantu flight kita tepat waktu. Enaknya flight pagi, kita bisa lihat matahari terbit, blue sky dan bs menjelajah bali dari pagi. Untuk flight yg kita pilih ga termasuk meal. Karena flight waktu nya pagi barengan sama waktu sarapan, jadi lah kita order makanan di pesawat, nasi goreng karage harga nya 50K.",Jakarta - Denpasar,Asia,Economy
"Maskapai termurah, rute terlengkap dan juga masalah terbanyak",20,Sep-17,"satu-satunya maskapai low cost di Indonesia yang paling berkembang, namun masih banyak masalah disana-sini, termasuk delay, pelayanan yang sangat tidak ramah, landing dan take off yang sangat tidak nyaman.",Jakarta - Solo,Domestic,Economy
Kali ini tepat waktu,30,Nov-17,"Lama gak naik Lion. Takut delay terus. Kali ini karena dadakan dan tiket pesawat penerbangan lain sudah habis smua. Tapi beruntung, Lion tepat waktu sehingga rencana padat yang sudah disusun di Solo berjalan dengan lancar. Tapi ruang tunggu Lion sangat tidak nyaman. Penuh sesak dan banyak penumpang yang gak jaga kebersihan. Masak kardus bekas makan nasi, botol2 Aqua, bungkus2 snack ditinggal gitu aja di kursi tunggu....Duhh!!!",Jakarta - Solo,Domestic,Economy
Pesawat ATR,30, ,Penerbangan lebih cepat 15menit dari jadwal. Tidak terlalu penuh. Koper 19 inch bisa masuk kabin. Lama penerbangan hanya 40 menit. Tidak terasa sudah sampai. Sewaktu cuaca buruk/ mendung tebal penerbangan dapat dibatalkan.,Kupang - Atambua,Domestic,Economy
not really recomended,30,Maret 2017,"selain delay elama 1 jam lebih, pesawatnya kotor dan sepertinya tidak ada pembaruan pada fasilitas seperti kursi, kabin, meja, majalah, selain itu pesawat bising, memang sih harganya murah tapi enggak murah banget juga seharusnya disesuaikan dengan fasilitasnya",Jakarta - Singapore,Southeast Asia,Economy
Ke Lombok naik Lion,50, ,"Nopember ini diberi kesempatan 2 kali naik armada dari lion grup, yang kedua ini saya pergi jalan2 ke Lombok. Saya naik Boeing JT 0178 T, perjalanan sedikit terlambat 15 menit dari jadwal tetapi untungnya saya tidak dalam acara bisnis, jadi tidak terlalu merugikan. Kemudian kabin bagasi pesawat cukup besar ya karena saya lihat ada yang koper ukuran sedang yang cukup dimasukan kabin. Selain itu di bagian belakang ada dua toilet yang bekerja cukup baik.",Surabaya - Lombok,Domestic,Economy
The Lion,30, ,Salah satu airline low cost di indonesia. Kalo mau tepat waktu mending maskapai lain karena seperti kata orang lion sering delay. Ntah emang sering ato gmn. Selama saya terbang dengan lion selalu delay kecuali waktu transit dari di cgk jam 10 malam (berangkat lebih cepat 30 menit). Pernah sampe 2 jam delay di PLM. Tapi ada kompensasinya kok. Liat aja di foto,Palembang - Jayapura,Domestic,Economy
Untungnya Sering Tepat Waktu dan Murah,30,Nov-17,"Cocok untuk penerbangan singkat, karena murah juga. Tidak seperti yang sering muncul dikoran-koran, dengan lion air saya cukup beruntung belum pernah dapet delay.",Bandung - Surabaya,Domestic,Economy
Penerbangan Connect,30,Nov-17,"Penerbangan Dari Palu ke Balikpapan transit di Makasar yang bikin deg-degan. Dengan waktu transit yang hanya 40 menit, maka Ketika ada yang Delay wah buyar sudah. Lion memang King Of Delay",Palu - Balikpapan,Domestic,Economy
Ada Harga ada Rupa,20,Nov-17,"Kalau gak terpaksa sebenarnya mending pilih maskapai lain, terkadang kehabisan tiket di maskapai lain jadi terpaksa naik Lion, harus siap terima saja apa adanya, kursi ketika masuk serasa tidak dibersihkan dari bekas penumpang sebelumnya, tidak diberi makan, dulu sering delay skrg lebih baikan jarang delay, pramugarinya terkesan cuek-cuek kepada penumpang, seringnya bergerombol dan ngobrol di ujung kabin, kalo bawa barang masuk bagasi siap2 dibanting2, pengalaman buruk bagasi pernah sebanyak 2 kali, barang dus bawaan saya penyok dan basah seperti terkena minyak, yang kedua roda koper saya copot dibanting, saya komplain ke bagian komplain bagasi, katanya silahkan diajukan komplain, nanti diganti 250rb tapi prosesnya 1 mingguan wew sama aja boong jadi gak jadi saya komplenin soalnya bolak balik bandara lebih dari segitu. Masih mending sodaranya Malindo atau Batik, ini lebih baik, lion harus bisa memperbaiki layanannya.",Surabaya - Jakarta,Domestic,Economy
Tidak seperti kebanyakan orang bilang,30,Januari 2017,"Banyak orang bilang bahwa lion air adalh maskapai yang buruk. Menurut saya hal tersebut tidaklah sepenuh nya benar. Selama beberapa kali terbang bersama lion air, saya tidk pernah mengalami kendala apa-apa termasuk delay.",Medan - Jakarta,Domestic,Economy
Smooth Landing,30,Oktober 2017,"penerbangan 21:30, delay sampai 22:00. it's oke enough, karena alasan delay bukan gangguan teknis. take off dan landing aman.",Surabaya - Jakarta,Domestic,Economy
"Hampir telat karena pindah gate,",30, ,"Saya datang dan check in ke bandara jam 10.40 Di loket check in, diarahkan menuju gate a12, Ketika ada panggilan untuk boarding, Segera saya menuju gate a12 sesuai boarding pass, Lalu apa yang terjadi? Pesawat berangkat dari gate a3, Wis, Buru buru lari menuju gate a3, Jadilah saya 10 penumpang terakhir yang masuk ke pesawat,",Jakarta - Palangkaraya,Domestic,Economy
silahkan menilainya masing2,20,Sep-17,Bagi saya perlu banyak belajar dari maskapai yang lain deh... agar lion bisa menjadi maskapai primadona penumpang,Kupang - Surabaya,Domestic,Economy
Kecewa,30,Oktober 2017,"kecewa dengan pelayanan lion air yang tidak pernah berubah dan sering delay, sehingga tidak tepat waktu sampai ke tempat tujuan, padahal itu adalah sesuatu yang mendesak pada saat itu",Penang - Banda Aceh,Southeast Asia,Economy
Penerbangan pagi cenderung aman (on-time),30,Oktober 2017,"Penerbangan Jakarta Solo on time... sangat senang jika berangkat pagi dengan LION Air. Namun Solo Jakarta, waktu memilih penerbangan terakhir terlambat lebih dari 1 jam hahahaha",Jakarta - Solo,Domestic,Economy
"Harga Murah, Sering kena Delay",30,Oktober 2017,"Kalau anda dalam posisi terburu-buru tidak saya rekomendasikan untuk menggunakan airline ini. Jika Anda hanya ingin jalan-jalan santai tanpa dikejar waktu, Anda bisa menggunakan airline ini. Sepengalaman saya menggunakan jasa airline ini, dia benar-benar tepat waktu pada penerbangan pagi hari (early flight) kalau pada siang hari bisa dikatakan ""random"" untuk bisa On Time.",Surabaya - Jakarta,Domestic,Economy
anday tidak delay,30,Desember 2016,"terbang dengan lion sebelumnya amat menyenangkan dan dapet makan juga,tapi setelah tahun berikutnya kenapa pelayanannya kok menurun...tdk dapat makan lagi...kabin juga bising, delaynya itu yang bikin boring...di tambah setelah itu ada peristiwa tergelincir...wah tolong kembali di tingkatkan lagi...biar penumpang nyaman,aman...",Surabaya - Batam,Domestic,Economy
tepat waktu karena penerbangan pertama,30, ,pintu pesawat hanya 1 dan terletak di bagian belakang. Penerbangan tepat waktu karena penerbangan pertama dan pesawat menginap di bandara Mamuju. pilih bangku bagian belakang karena dekat pintu keluar.,Mamuju - Makassar,Domestic,Economy
Kadang delay kadang terbang duluan,30,Agustus 2017,"Maskapai yang harus extra sabar berangkat dari rumah cepat di delay lamaaa sampai gak jelas trus belum lagi waktunya berangkat bisa sudah ditinggal, antrinya lamaaa lagi di counter cek in",Banjarmasin - Jakarta,Domestic,Economy
Tiket Murah Kualitas juga MURAH,10,Agustus 2017,"Perjalanan kerja dari Surabaya ke Jakarta, tertunda semuanya karena delaynya yg begitu lama, sungguh prihatin",Surabaya - Jakarta,Domestic,Economy
Tidak ada info pindah gate,10,Sep-17,"Lion Air Jakarta-Changi pukul 11.13 Wib. Di boarding pass tertera gate E6. Awalnya, semuanya lancar , aman , terkendali, tanpa ada info delay, mogok, cuaca buruk dll. Menuju pukul 09.45 wib, waktunya kami dipanggil mau masuk gate, ternyata oleh petugas disampaikan bahwa utk flight ke Changi pindah ke gateD4. Masyaa Allah, kenapa tidak dari tadi? Kenapa sedari tadi diem-diem aja? Begitu kita mau masuk, baru dikasih kabar.. ya ampun. Marahpun pada mereka tak ada guna, hanya buang energi saja...lebih baik simpan energi untuk berlari-lari kencang dari gate E6 ke D4.Pdhl gate tutup jam 10. Alhamdulillah,detik-detik terakhir,berkeringat dan ngos-ngosan akhirnya bisa masuk pesawat.",Jakarta - Singapore,Southeast Asia,Economy
"Tiket termurah, sesuai dgn pelayanan yang so-so",20,Apr-17,Selalu ada perasaan takut & unsafe jika naik maskapai ini karena sering sekali melihat accident nya blown up in media. Tiket memang paling murah di indonesia terutama jika sering flying mendadak. Pesawatnya banyak yang sudah tua & delay nya pasti selalu terjadi di setiap penerbangan. Very last choice deh. Sekarang beralih ke maskapai hijau aja.,Jakarta - Medan,Domestic,Economy
nunggu 1 jam di dalam pesawat,30,Agustus 2017,"Lion Air, maskapai termurah di indonesia. saat saya terbang, boarding telat 30 menit trus masuk pesawat ternyata nunggu lagi 1 jam baru terbang",Jakarta - Denpasar,Asia,Economy
Jadwal Berubah,30,Sep-17,"Jadwal penerbangan jam 16.40wib dapat sms pemberitahuan bahwa jadwal penerbangan dimajukan ke 15.40, oke kita berangkat ke bandara lebih cepat,,, tapi sampai dibandara delay sampai jam 16.30",Surabaya - Jakarta,Domestic,Economy
Pasti dan mudah,40, ,"Penerbangan pagi dari ibukota, menunggu di bandara sejak dinihari. Cek ini lancar dan mudah. Layanan bagasi bagus. Pesawat berangkat sesuai jadwal dan pilot serta awak kabin melayani dengan baik. Puas kali ini dengan singa merah.",Jakarta - Tarakan,Domestic,Economy
Penerbangan Pagi,30, ,"Kali ini kembali menggunakan singa merah menuju Balikpapan. Tiba di bandara setengah lima, antrean cek in sudah lmyj banyak. Dua lokt di buka. Antre tdk begitu lama. Selesai cek in menuju mushola untuk suguhan. Lanjut ke ruang tunggu. Jam 5.50 tepat pesawat push back dan take off dg mulus. Perjalanan pagi sangatlah indah, terlebih memilih sisi jendela yang dapat menyaksikan terbitnya ⛅. Sungguh mempesona Perjalanan lancar dan mulus sampai tujuan",Tarakan - Balikpapan,Domestic,Economy
Pesawat rasa bus kota,30,Agustus 2017,"Jika hendak menggunakan lion air, harus mengetahui posisi duduk yang paling enak karena leg room nya sangat terbatas. Posisi paling enak adalah di sisi kanan di area depan pintu darurat tengah. Inilah posisi dengan leg room paling nyaman. Sisanya tidak tersedia leg room yang cukup sehingga duduk menjadi tidak nyaman.",Jakarta - Medan,Domestic,Economy
Lion Air Not Recomended,10, ,"Saya dari Labuan Bajo Naik Wing Air, delay hampir 3 jam... transit di Denpasar menuju ke Jakarta pindah Lion Air - eh sama aja delay 3 jam. Jadwal jam 10 malam, ditunda sampai 00:20 dan belum ada kepastian. Kebanyankan waktu terbuang 4 jam menunggu di bandara Labuan Bajo, 5 jam menunggu di Bandara Denpasar",Denpasar - Jakarta,Southeast Asia,Economy
... selalu membawa kenangan buruk,10,Agustus 2017,"Jauh jauh hari saya membeli untuk jadwal JT 343 (18:00), Dua hari sebelum keberangkatan saya di sms Agent Traveloka katanya Jadwal saya di ubah menjadi JT843. Silakan refund bila mau ... ketika saya liat refund tetap dipotong, saya manut ikut JT843. Sampai di Bandara ternyata JT343 tetap ada penerbangan dan delay sekitar 3 Jam-an. Pun begitu pula kami delay hingga 3 Jam-an.  Sebenarnya saya membeli jadwal awal karena jam kantor dan mengejar Damri di CGK. Karena delay extra dana lebih untuk membayar taxi karena Jadwal Damri sudah lewat ... yang harusnya landing on schedule 21.00 jadi 24.00 ... kompensasi hanya nasi putih, ayam goreng sepotong dan segelas aqua.  Terima kasih Lion udah mengingatkan sekali lagi bahwa ... tak akan pernah lagi saya menggunakan airlines ini meski beda harga dengan maskapai lain. Hasilnya saya mengeluarkan lebih banyak ...",Palembang - Jakarta,Domestic,Economy
Tidak rekemondasi akomodasi pesawat,10,Juni 2017,"Sudah trauma naik pesawat Lion Air. Karena paling telat dan ngaret. Tidak memperlakukan konsumen dengan baik. Jika ada komplain, pihak Lion Air malah seakan acuh tidak acuh.",Yogyakarta Region - Jakarta,Domestic,Economy
Delay terlama,30,Januari 2017,"Kali ini saya menggunakan maskapai penerbangan Lion Air untuk terbang dari Jakarta ke Semarang, karena satu paket perjalanan dari Pangkalpinang-Semarang yang harus transit di Jakarta terlebih dahulu. Jadwal terbang dari Jakarta ke Semarang kurang lebih pukul 19.00 namun ada pemberitahuan delay 1 jam, oke lah kami semua menunggu namun sampai 1 jam tidak ada pemberitahuan lagi sampai pukul 9 malam, banyak penumpang yang marah dan komplain namun tidak ada hasilnya kami tetap diminta menunggu. Akhirnya kami baru dapat berangkat pada pukul 22.00 lebih hampir sekitar setengah 11 malam, ini adl pengalaman delay terlama yang pernah saya alami.",Jakarta - Semarang,Domestic,Economy
"Sering Telat, Tempat Duduk Sempit, Cabin Panas",20,Juli 2017,"Lion Air, seperti yang kita tahu, sering mengalami delay. Saat boarding, masuk ke dalam pesawat, hawa dalam kabin cukup panas. Selain itu, jarak antara seat cukup sempit sehingga tidak bisa duduk dengan nyaman.  Lebih disarankan untuk naik Citilink, lebih tepat waktu, suhu dalam kabin dingin, tempat duduk lebih longgar, cabin crew ramah.",Jakarta - Surabaya,Domestic,Economy
